planned_id,case_id,condition,node,status,route,budget,rule,gate,issues
ai_education-D,ai_education,D,strategy.effective,completed,,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 4, ""retry_count"": 0, ""remaining_requests"": 60, ""remaining_tokens"": 19999940, ""exhausted"": false, ""charged_total_tokens"": 60, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 40, ""actual_output_tokens_known"": 20, ""actual_total_tokens_known"": 60, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.23399999999674037, ""node_elapsed_seconds"": null, ""node_scope_id"": null}",,,
ai_education-D,ai_education,D,finance.generate,completed,,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 5, ""retry_count"": 0, ""remaining_requests"": 59, ""remaining_tokens"": 19999925, ""exhausted"": false, ""charged_total_tokens"": 75, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 50, ""actual_output_tokens_known"": 25, ""actual_total_tokens_known"": 75, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.26600000000325963, ""node_elapsed_seconds"": 0.03200000000651926, ""node_scope_id"": ""9728268bd43b49dba939bce482f9e8b8.finance""}",,,
ai_education-D,ai_education,D,finance.critic,completed,,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 6, ""retry_count"": 0, ""remaining_requests"": 58, ""remaining_tokens"": 19999910, ""exhausted"": false, ""charged_total_tokens"": 90, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 60, ""actual_output_tokens_known"": 30, ""actual_total_tokens_known"": 90, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.28099999998812564, ""node_elapsed_seconds"": 0.046999999991385266, ""node_scope_id"": ""9728268bd43b49dba939bce482f9e8b8.finance""}",,,
ai_education-D,ai_education,D,finance.gate,completed,pass,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 6, ""retry_count"": 0, ""remaining_requests"": 58, ""remaining_tokens"": 19999910, ""exhausted"": false, ""charged_total_tokens"": 90, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 60, ""actual_output_tokens_known"": 30, ""actual_total_tokens_known"": 90, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.29699999999138527, ""node_elapsed_seconds"": 0.0629999999946449, ""node_scope_id"": ""9728268bd43b49dba939bce482f9e8b8.finance""}",overall_score < 7.0 OR any high/critical issue,"{""role"": ""finance"", ""artifact_id"": ""finance.initial"", ""artifact_version"": 1, ""overall_score"": 7.5, ""revision_required"": false, ""blocking"": false, ""revision_count"": 0, ""decision"": ""pass"", ""trigger_issue_ids"": [], ""budget_snapshot"": {""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 6, ""retry_count"": 0, ""remaining_requests"": 58, ""remaining_tokens"": 19999910, ""exhausted"": false, ""charged_total_tokens"": 90, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 60, ""actual_output_tokens_known"": 30, ""actual_total_tokens_known"": 90, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.29699999999138527, ""node_elapsed_seconds"": 0.0629999999946449, ""node_scope_id"": ""9728268bd43b49dba939bce482f9e8b8.finance""}, ""semantic_verification_status"": ""reviewed_initial""}",[]
ai_education-D,ai_education,D,finance.effective,completed,,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 6, ""retry_count"": 0, ""remaining_requests"": 58, ""remaining_tokens"": 19999910, ""exhausted"": false, ""charged_total_tokens"": 90, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 60, ""actual_output_tokens_known"": 30, ""actual_total_tokens_known"": 90, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.3129999999946449, ""node_elapsed_seconds"": null, ""node_scope_id"": null}",,,
ai_education-D,ai_education,D,writer.generate,completed,,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 10, ""retry_count"": 0, ""remaining_requests"": 54, ""remaining_tokens"": 19999850, ""exhausted"": false, ""charged_total_tokens"": 150, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 100, ""actual_output_tokens_known"": 50, ""actual_total_tokens_known"": 150, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.40599999998812564, ""node_elapsed_seconds"": 0.09299999999348074, ""node_scope_id"": ""9728268bd43b49dba939bce482f9e8b8.writer""}",,,
ai_education-D,ai_education,D,writer.critic,completed,,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 11, ""retry_count"": 0, ""remaining_requests"": 53, ""remaining_tokens"": 19999835, ""exhausted"": false, ""charged_total_tokens"": 165, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 110, ""actual_output_tokens_known"": 55, ""actual_total_tokens_known"": 165, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.42199999999138527, ""node_elapsed_seconds"": 0.10899999999674037, ""node_scope_id"": ""9728268bd43b49dba939bce482f9e8b8.writer""}",,,
ai_education-D,ai_education,D,writer.gate,completed,pass,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 11, ""retry_count"": 0, ""remaining_requests"": 53, ""remaining_tokens"": 19999835, ""exhausted"": false, ""charged_total_tokens"": 165, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 110, ""actual_output_tokens_known"": 55, ""actual_total_tokens_known"": 165, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.4379999999946449, ""node_elapsed_seconds"": 0.125, ""node_scope_id"": ""9728268bd43b49dba939bce482f9e8b8.writer""}",overall_score < 7.0 OR any high/critical issue,"{""role"": ""final"", ""artifact_id"": ""writer.initial"", ""artifact_version"": 1, ""overall_score"": 7.5, ""revision_required"": false, ""blocking"": false, ""revision_count"": 0, ""decision"": ""pass"", ""trigger_issue_ids"": [], ""budget_snapshot"": {""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 11, ""retry_count"": 0, ""remaining_requests"": 53, ""remaining_tokens"": 19999835, ""exhausted"": false, ""charged_total_tokens"": 165, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 110, ""actual_output_tokens_known"": 55, ""actual_total_tokens_known"": 165, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.42199999999138527, ""node_elapsed_seconds"": 0.10899999999674037, ""node_scope_id"": ""9728268bd43b49dba939bce482f9e8b8.writer""}, ""semantic_verification_status"": ""reviewed_initial""}",[]
ai_education-D,ai_education,D,writer.effective,completed,,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 11, ""retry_count"": 0, ""remaining_requests"": 53, ""remaining_tokens"": 19999835, ""exhausted"": false, ""charged_total_tokens"": 165, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 110, ""actual_output_tokens_known"": 55, ""actual_total_tokens_known"": 165, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.45300000000861473, ""node_elapsed_seconds"": null, ""node_scope_id"": null}",,,
ai_education-D,ai_education,D,terminal,completed,,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 11, ""retry_count"": 0, ""remaining_requests"": 53, ""remaining_tokens"": 19999835, ""exhausted"": false, ""charged_total_tokens"": 165, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 110, ""actual_output_tokens_known"": 55, ""actual_total_tokens_known"": 165, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.46899999998277053, ""node_elapsed_seconds"": null, ""node_scope_id"": null}",,,
ai_education-B,ai_education,B,research.generate,completed,,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 1, ""retry_count"": 0, ""remaining_requests"": 63, ""remaining_tokens"": 19999985, ""exhausted"": false, ""charged_total_tokens"": 15, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 10, ""actual_output_tokens_known"": 5, ""actual_total_tokens_known"": 15, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.09400000001187436, ""node_elapsed_seconds"": 0.031000000017229468, ""node_scope_id"": ""e4b92c963f544b6b950884b40a7aa8d9.research""}",,,
ai_education-B,ai_education,B,research.effective,completed,,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 1, ""retry_count"": 0, ""remaining_requests"": 63, ""remaining_tokens"": 19999985, ""exhausted"": false, ""charged_total_tokens"": 15, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 10, ""actual_output_tokens_known"": 5, ""actual_total_tokens_known"": 15, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.09400000001187436, ""node_elapsed_seconds"": null, ""node_scope_id"": null}",,,
ai_education-B,ai_education,B,strategy.generate,completed,,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 2, ""retry_count"": 0, ""remaining_requests"": 62, ""remaining_tokens"": 19999970, ""exhausted"": false, ""charged_total_tokens"": 30, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 20, ""actual_output_tokens_known"": 10, ""actual_total_tokens_known"": 30, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.125, ""node_elapsed_seconds"": 0.030999999988125637, ""node_scope_id"": ""e4b92c963f544b6b950884b40a7aa8d9.strategy""}",,,
ai_education-B,ai_education,B,strategy.effective,completed,,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 2, ""retry_count"": 0, ""remaining_requests"": 62, ""remaining_tokens"": 19999970, ""exhausted"": false, ""charged_total_tokens"": 30, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 20, ""actual_output_tokens_known"": 10, ""actual_total_tokens_known"": 30, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.125, ""node_elapsed_seconds"": null, ""node_scope_id"": null}",,,
ai_education-B,ai_education,B,finance.generate,completed,,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 3, ""retry_count"": 0, ""remaining_requests"": 61, ""remaining_tokens"": 19999955, ""exhausted"": false, ""charged_total_tokens"": 45, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 30, ""actual_output_tokens_known"": 15, ""actual_total_tokens_known"": 45, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.17199999999138527, ""node_elapsed_seconds"": 0.046999999991385266, ""node_scope_id"": ""e4b92c963f544b6b950884b40a7aa8d9.finance""}",,,
ai_education-B,ai_education,B,finance.effective,completed,,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 3, ""retry_count"": 0, ""remaining_requests"": 61, ""remaining_tokens"": 19999955, ""exhausted"": false, ""charged_total_tokens"": 45, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 30, ""actual_output_tokens_known"": 15, ""actual_total_tokens_known"": 45, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.17199999999138527, ""node_elapsed_seconds"": null, ""node_scope_id"": null}",,,
ai_education-B,ai_education,B,writer.generate,completed,,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 7, ""retry_count"": 0, ""remaining_requests"": 57, ""remaining_tokens"": 19999895, ""exhausted"": false, ""charged_total_tokens"": 105, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 70, ""actual_output_tokens_known"": 35, ""actual_total_tokens_known"": 105, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.28200000000651926, ""node_elapsed_seconds"": 0.11000000001513399, ""node_scope_id"": ""e4b92c963f544b6b950884b40a7aa8d9.writer""}",,,
ai_education-B,ai_education,B,writer.critic,completed,,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 8, ""retry_count"": 0, ""remaining_requests"": 56, ""remaining_tokens"": 19999880, ""exhausted"": false, ""charged_total_tokens"": 120, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 80, ""actual_output_tokens_known"": 40, ""actual_total_tokens_known"": 120, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.29699999999138527, ""node_elapsed_seconds"": 0.125, ""node_scope_id"": ""e4b92c963f544b6b950884b40a7aa8d9.writer""}",,,
ai_education-B,ai_education,B,writer.gate,completed,pass,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 8, ""retry_count"": 0, ""remaining_requests"": 56, ""remaining_tokens"": 19999880, ""exhausted"": false, ""charged_total_tokens"": 120, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 80, ""actual_output_tokens_known"": 40, ""actual_total_tokens_known"": 120, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.29699999999138527, ""node_elapsed_seconds"": 0.125, ""node_scope_id"": ""e4b92c963f544b6b950884b40a7aa8d9.writer""}",overall_score < 7.0 OR any high/critical issue,"{""role"": ""final"", ""artifact_id"": ""writer.initial"", ""artifact_version"": 1, ""overall_score"": 7.5, ""revision_required"": false, ""blocking"": false, ""revision_count"": 0, ""decision"": ""pass"", ""trigger_issue_ids"": [], ""budget_snapshot"": {""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 8, ""retry_count"": 0, ""remaining_requests"": 56, ""remaining_tokens"": 19999880, ""exhausted"": false, ""charged_total_tokens"": 120, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 80, ""actual_output_tokens_known"": 40, ""actual_total_tokens_known"": 120, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.29699999999138527, ""node_elapsed_seconds"": 0.125, ""node_scope_id"": ""e4b92c963f544b6b950884b40a7aa8d9.writer""}, ""semantic_verification_status"": ""reviewed_initial""}",[]
ai_education-B,ai_education,B,writer.effective,completed,,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 8, ""retry_count"": 0, ""remaining_requests"": 56, ""remaining_tokens"": 19999880, ""exhausted"": false, ""charged_total_tokens"": 120, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 80, ""actual_output_tokens_known"": 40, ""actual_total_tokens_known"": 120, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.3129999999946449, ""node_elapsed_seconds"": null, ""node_scope_id"": null}",,,
ai_education-B,ai_education,B,terminal,completed,,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 8, ""retry_count"": 0, ""remaining_requests"": 56, ""remaining_tokens"": 19999880, ""exhausted"": false, ""charged_total_tokens"": 120, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 80, ""actual_output_tokens_known"": 40, ""actual_total_tokens_known"": 120, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.3289999999979045, ""node_elapsed_seconds"": null, ""node_scope_id"": null}",,,
ai_education-C,ai_education,C,research.generate,completed,,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 1, ""retry_count"": 0, ""remaining_requests"": 63, ""remaining_tokens"": 19999985, ""exhausted"": false, ""charged_total_tokens"": 15, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 10, ""actual_output_tokens_known"": 5, ""actual_total_tokens_known"": 15, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.125, ""node_elapsed_seconds"": 0.015000000013969839, ""node_scope_id"": ""3e7bf93bc1864ca599fba1536fb0e8db.research""}",,,
ai_education-C,ai_education,C,research.critic,completed,,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 2, ""retry_count"": 0, ""remaining_requests"": 62, ""remaining_tokens"": 19999970, ""exhausted"": false, ""charged_total_tokens"": 30, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 20, ""actual_output_tokens_known"": 10, ""actual_total_tokens_known"": 30, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.1409999999741558, ""node_elapsed_seconds"": 0.030999999988125637, ""node_scope_id"": ""3e7bf93bc1864ca599fba1536fb0e8db.research""}",,,
