planned_id,case_id,condition,node_scope_id,status,budget
ai_education-B,ai_education,B,e4b92c963f544b6b950884b40a7aa8d9.research,started,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 0, ""retry_count"": 0, ""remaining_requests"": 64, ""remaining_tokens"": 20000000, ""exhausted"": false, ""charged_total_tokens"": 0, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 0, ""actual_output_tokens_known"": 0, ""actual_total_tokens_known"": 0, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.0629999999946449, ""node_elapsed_seconds"": 0.0, ""node_scope_id"": ""e4b92c963f544b6b950884b40a7aa8d9.research""}"
ai_education-B,ai_education,B,e4b92c963f544b6b950884b40a7aa8d9.research,completed,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 1, ""retry_count"": 0, ""remaining_requests"": 63, ""remaining_tokens"": 19999985, ""exhausted"": false, ""charged_total_tokens"": 15, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 10, ""actual_output_tokens_known"": 5, ""actual_total_tokens_known"": 15, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.09400000001187436, ""node_elapsed_seconds"": 0.031000000017229468, ""node_scope_id"": ""e4b92c963f544b6b950884b40a7aa8d9.research""}"
ai_education-B,ai_education,B,e4b92c963f544b6b950884b40a7aa8d9.strategy,started,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 1, ""retry_count"": 0, ""remaining_requests"": 63, ""remaining_tokens"": 19999985, ""exhausted"": false, ""charged_total_tokens"": 15, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 10, ""actual_output_tokens_known"": 5, ""actual_total_tokens_known"": 15, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.09400000001187436, ""node_elapsed_seconds"": 0.0, ""node_scope_id"": ""e4b92c963f544b6b950884b40a7aa8d9.strategy""}"
ai_education-B,ai_education,B,e4b92c963f544b6b950884b40a7aa8d9.strategy,completed,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 2, ""retry_count"": 0, ""remaining_requests"": 62, ""remaining_tokens"": 19999970, ""exhausted"": false, ""charged_total_tokens"": 30, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 20, ""actual_output_tokens_known"": 10, ""actual_total_tokens_known"": 30, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.125, ""node_elapsed_seconds"": 0.030999999988125637, ""node_scope_id"": ""e4b92c963f544b6b950884b40a7aa8d9.strategy""}"
ai_education-B,ai_education,B,e4b92c963f544b6b950884b40a7aa8d9.finance,started,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 2, ""retry_count"": 0, ""remaining_requests"": 62, ""remaining_tokens"": 19999970, ""exhausted"": false, ""charged_total_tokens"": 30, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 20, ""actual_output_tokens_known"": 10, ""actual_total_tokens_known"": 30, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.125, ""node_elapsed_seconds"": 0.0, ""node_scope_id"": ""e4b92c963f544b6b950884b40a7aa8d9.finance""}"
ai_education-B,ai_education,B,e4b92c963f544b6b950884b40a7aa8d9.finance,completed,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 3, ""retry_count"": 0, ""remaining_requests"": 61, ""remaining_tokens"": 19999955, ""exhausted"": false, ""charged_total_tokens"": 45, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 30, ""actual_output_tokens_known"": 15, ""actual_total_tokens_known"": 45, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.17199999999138527, ""node_elapsed_seconds"": 0.046999999991385266, ""node_scope_id"": ""e4b92c963f544b6b950884b40a7aa8d9.finance""}"
ai_education-B,ai_education,B,e4b92c963f544b6b950884b40a7aa8d9.writer,started,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 3, ""retry_count"": 0, ""remaining_requests"": 61, ""remaining_tokens"": 19999955, ""exhausted"": false, ""charged_total_tokens"": 45, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 30, ""actual_output_tokens_known"": 15, ""actual_total_tokens_known"": 45, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.17199999999138527, ""node_elapsed_seconds"": 0.0, ""node_scope_id"": ""e4b92c963f544b6b950884b40a7aa8d9.writer""}"
ai_education-B,ai_education,B,e4b92c963f544b6b950884b40a7aa8d9.writer,completed,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 8, ""retry_count"": 0, ""remaining_requests"": 56, ""remaining_tokens"": 19999880, ""exhausted"": false, ""charged_total_tokens"": 120, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 80, ""actual_output_tokens_known"": 40, ""actual_total_tokens_known"": 120, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.3129999999946449, ""node_elapsed_seconds"": 0.14100000000325963, ""node_scope_id"": ""e4b92c963f544b6b950884b40a7aa8d9.writer""}"
ai_education-C,ai_education,C,3e7bf93bc1864ca599fba1536fb0e8db.research,started,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 0, ""retry_count"": 0, ""remaining_requests"": 64, ""remaining_tokens"": 20000000, ""exhausted"": false, ""charged_total_tokens"": 0, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 0, ""actual_output_tokens_known"": 0, ""actual_total_tokens_known"": 0, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.10999999998603016, ""node_elapsed_seconds"": 0.0, ""node_scope_id"": ""3e7bf93bc1864ca599fba1536fb0e8db.research""}"
ai_education-C,ai_education,C,3e7bf93bc1864ca599fba1536fb0e8db.research,completed,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 2, ""retry_count"": 0, ""remaining_requests"": 62, ""remaining_tokens"": 19999970, ""exhausted"": false, ""charged_total_tokens"": 30, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 20, ""actual_output_tokens_known"": 10, ""actual_total_tokens_known"": 30, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.15599999998812564, ""node_elapsed_seconds"": 0.046000000002095476, ""node_scope_id"": ""3e7bf93bc1864ca599fba1536fb0e8db.research""}"
ai_education-C,ai_education,C,3e7bf93bc1864ca599fba1536fb0e8db.strategy,started,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 2, ""retry_count"": 0, ""remaining_requests"": 62, ""remaining_tokens"": 19999970, ""exhausted"": false, ""charged_total_tokens"": 30, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 20, ""actual_output_tokens_known"": 10, ""actual_total_tokens_known"": 30, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.17199999999138527, ""node_elapsed_seconds"": 0.0, ""node_scope_id"": ""3e7bf93bc1864ca599fba1536fb0e8db.strategy""}"
ai_education-C,ai_education,C,3e7bf93bc1864ca599fba1536fb0e8db.strategy,completed,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 4, ""retry_count"": 0, ""remaining_requests"": 60, ""remaining_tokens"": 19999940, ""exhausted"": false, ""charged_total_tokens"": 60, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 40, ""actual_output_tokens_known"": 20, ""actual_total_tokens_known"": 60, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.23499999998603016, ""node_elapsed_seconds"": 0.0629999999946449, ""node_scope_id"": ""3e7bf93bc1864ca599fba1536fb0e8db.strategy""}"
ai_education-C,ai_education,C,3e7bf93bc1864ca599fba1536fb0e8db.finance,started,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 4, ""retry_count"": 0, ""remaining_requests"": 60, ""remaining_tokens"": 19999940, ""exhausted"": false, ""charged_total_tokens"": 60, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 40, ""actual_output_tokens_known"": 20, ""actual_total_tokens_known"": 60, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.23499999998603016, ""node_elapsed_seconds"": 0.0, ""node_scope_id"": ""3e7bf93bc1864ca599fba1536fb0e8db.finance""}"
ai_education-C,ai_education,C,3e7bf93bc1864ca599fba1536fb0e8db.finance,completed,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 6, ""retry_count"": 0, ""remaining_requests"": 58, ""remaining_tokens"": 19999910, ""exhausted"": false, ""charged_total_tokens"": 90, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 60, ""actual_output_tokens_known"": 30, ""actual_total_tokens_known"": 90, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.34399999998277053, ""node_elapsed_seconds"": 0.10899999999674037, ""node_scope_id"": ""3e7bf93bc1864ca599fba1536fb0e8db.finance""}"
ai_education-C,ai_education,C,3e7bf93bc1864ca599fba1536fb0e8db.writer,started,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 6, ""retry_count"": 0, ""remaining_requests"": 58, ""remaining_tokens"": 19999910, ""exhausted"": false, ""charged_total_tokens"": 90, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 60, ""actual_output_tokens_known"": 30, ""actual_total_tokens_known"": 90, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.34399999998277053, ""node_elapsed_seconds"": 0.0, ""node_scope_id"": ""3e7bf93bc1864ca599fba1536fb0e8db.writer""}"
ai_education-C,ai_education,C,3e7bf93bc1864ca599fba1536fb0e8db.writer,completed,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 11, ""retry_count"": 0, ""remaining_requests"": 53, ""remaining_tokens"": 19999835, ""exhausted"": false, ""charged_total_tokens"": 165, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 110, ""actual_output_tokens_known"": 55, ""actual_total_tokens_known"": 165, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.625, ""node_elapsed_seconds"": 0.28100000001722947, ""node_scope_id"": ""3e7bf93bc1864ca599fba1536fb0e8db.writer""}"
intelligent_ring-C,intelligent_ring,C,23c5d190be0f42bb86c258bbf4b356de.research,started,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 0, ""retry_count"": 0, ""remaining_requests"": 64, ""remaining_tokens"": 20000000, ""exhausted"": false, ""charged_total_tokens"": 0, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 0, ""actual_output_tokens_known"": 0, ""actual_total_tokens_known"": 0, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.125, ""node_elapsed_seconds"": 0.0, ""node_scope_id"": ""23c5d190be0f42bb86c258bbf4b356de.research""}"
intelligent_ring-C,intelligent_ring,C,23c5d190be0f42bb86c258bbf4b356de.research,completed,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 3, ""retry_count"": 0, ""remaining_requests"": 61, ""remaining_tokens"": 19999955, ""exhausted"": false, ""charged_total_tokens"": 45, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 30, ""actual_output_tokens_known"": 15, ""actual_total_tokens_known"": 45, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 1, ""run_elapsed_seconds"": 0.264999999984866, ""node_elapsed_seconds"": 0.139999999984866, ""node_scope_id"": ""23c5d190be0f42bb86c258bbf4b356de.research""}"
intelligent_ring-C,intelligent_ring,C,23c5d190be0f42bb86c258bbf4b356de.strategy,started,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 3, ""retry_count"": 0, ""remaining_requests"": 61, ""remaining_tokens"": 19999955, ""exhausted"": false, ""charged_total_tokens"": 45, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 30, ""actual_output_tokens_known"": 15, ""actual_total_tokens_known"": 45, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 1, ""run_elapsed_seconds"": 0.28099999998812564, ""node_elapsed_seconds"": 0.0, ""node_scope_id"": ""23c5d190be0f42bb86c258bbf4b356de.strategy""}"
intelligent_ring-C,intelligent_ring,C,23c5d190be0f42bb86c258bbf4b356de.strategy,completed,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 6, ""retry_count"": 0, ""remaining_requests"": 58, ""remaining_tokens"": 19999910, ""exhausted"": false, ""charged_total_tokens"": 90, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 60, ""actual_output_tokens_known"": 30, ""actual_total_tokens_known"": 90, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 2, ""run_elapsed_seconds"": 0.40599999998812564, ""node_elapsed_seconds"": 0.125, ""node_scope_id"": ""23c5d190be0f42bb86c258bbf4b356de.strategy""}"
intelligent_ring-C,intelligent_ring,C,23c5d190be0f42bb86c258bbf4b356de.finance,started,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 6, ""retry_count"": 0, ""remaining_requests"": 58, ""remaining_tokens"": 19999910, ""exhausted"": false, ""charged_total_tokens"": 90, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 60, ""actual_output_tokens_known"": 30, ""actual_total_tokens_known"": 90, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 2, ""run_elapsed_seconds"": 0.40599999998812564, ""node_elapsed_seconds"": 0.0, ""node_scope_id"": ""23c5d190be0f42bb86c258bbf4b356de.finance""}"
intelligent_ring-C,intelligent_ring,C,23c5d190be0f42bb86c258bbf4b356de.finance,completed,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 9, ""retry_count"": 0, ""remaining_requests"": 55, ""remaining_tokens"": 19999865, ""exhausted"": false, ""charged_total_tokens"": 135, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 90, ""actual_output_tokens_known"": 45, ""actual_total_tokens_known"": 135, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 3, ""run_elapsed_seconds"": 0.6089999999967404, ""node_elapsed_seconds"": 0.20300000000861473, ""node_scope_id"": ""23c5d190be0f42bb86c258bbf4b356de.finance""}"
intelligent_ring-C,intelligent_ring,C,23c5d190be0f42bb86c258bbf4b356de.writer,started,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 9, ""retry_count"": 0, ""remaining_requests"": 55, ""remaining_tokens"": 19999865, ""exhausted"": false, ""charged_total_tokens"": 135, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 90, ""actual_output_tokens_known"": 45, ""actual_total_tokens_known"": 135, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 3, ""run_elapsed_seconds"": 0.6089999999967404, ""node_elapsed_seconds"": 0.0, ""node_scope_id"": ""23c5d190be0f42bb86c258bbf4b356de.writer""}"
intelligent_ring-C,intelligent_ring,C,23c5d190be0f42bb86c258bbf4b356de.writer,completed,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 18, ""retry_count"": 0, ""remaining_requests"": 46, ""remaining_tokens"": 19999730, ""exhausted"": false, ""charged_total_tokens"": 270, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 180, ""actual_output_tokens_known"": 90, ""actual_total_tokens_known"": 270, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 7, ""run_elapsed_seconds"": 1.1559999999881256, ""node_elapsed_seconds"": 0.5469999999913853, ""node_scope_id"": ""23c5d190be0f42bb86c258bbf4b356de.writer""}"
intelligent_ring-B,intelligent_ring,B,4c72dd81304046e7a2a4e1ea6b8b2384.research,started,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 0, ""retry_count"": 0, ""remaining_requests"": 64, ""remaining_tokens"": 20000000, ""exhausted"": false, ""charged_total_tokens"": 0, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 0, ""actual_output_tokens_known"": 0, ""actual_total_tokens_known"": 0, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.09400000001187436, ""node_elapsed_seconds"": 0.0, ""node_scope_id"": ""4c72dd81304046e7a2a4e1ea6b8b2384.research""}"
intelligent_ring-B,intelligent_ring,B,4c72dd81304046e7a2a4e1ea6b8b2384.research,completed,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 1, ""retry_count"": 0, ""remaining_requests"": 63, ""remaining_tokens"": 19999985, ""exhausted"": false, ""charged_total_tokens"": 15, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 10, ""actual_output_tokens_known"": 5, ""actual_total_tokens_known"": 15, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.15700000000651926, ""node_elapsed_seconds"": 0.0629999999946449, ""node_scope_id"": ""4c72dd81304046e7a2a4e1ea6b8b2384.research""}"
intelligent_ring-B,intelligent_ring,B,4c72dd81304046e7a2a4e1ea6b8b2384.strategy,started,"{""max_requests"": 64, ""max_total_tokens"": 20000000, ""request_count"": 1, ""retry_count"": 0, ""remaining_requests"": 63, ""remaining_tokens"": 19999985, ""exhausted"": false, ""charged_total_tokens"": 15, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 10, ""actual_output_tokens_known"": 5, ""actual_total_tokens_known"": 15, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.17199999999138527, ""node_elapsed_seconds"": 0.0, ""node_scope_id"": ""4c72dd81304046e7a2a4e1ea6b8b2384.strategy""}"
