planned_id,case_id,condition,handoff_id,run_id,upstream_node,downstream_node,required_artifact_id,required_artifact_version,required_artifact_hash,dependency_ids,branch_rule,expected,status,received_artifact_ref,occurred_at_utc,within_budget,failure_reason,metric_status
ai_education-D,ai_education,D,frozen_inputs->strategy.critic:brief,9728268bd43b49dba939bce482f9e8b8,frozen_inputs,strategy.critic,brief,1,368668bc82bb639cfb0af64cbe0a0fb6536195f5f2a49e0069f4e1f7bac6e4a4,"[""brief""]",always,True,succeeded,"{""artifact_id"": ""brief"", ""artifact_version"": 1, ""sha256"": ""368668bc82bb639cfb0af64cbe0a0fb6536195f5f2a49e0069f4e1f7bac6e4a4""}",2026-09-06T23:35:03.761473+00:00,True,,succeeded
ai_education-D,ai_education,D,strategy.generate->strategy.critic:strategy.initial,9728268bd43b49dba939bce482f9e8b8,strategy.generate,strategy.critic,strategy.initial,1,5ef49b1451e7644e3e56d8b616700250c229396f2b0546e097ad9fa9bf6b4087,"[""strategy.initial""]",always,True,succeeded,"{""artifact_id"": ""strategy.initial"", ""artifact_version"": 1, ""sha256"": ""5ef49b1451e7644e3e56d8b616700250c229396f2b0546e097ad9fa9bf6b4087""}",2026-09-06T23:35:03.762428+00:00,True,,succeeded
ai_education-D,ai_education,D,strategy.critic->strategy.gate:strategy.critique,9728268bd43b49dba939bce482f9e8b8,strategy.critic,strategy.gate,strategy.critique,1,60e2bad4de67f6dd576c4c39d3881498d475465815d8b2e2e0d97e913b4c3ded,"[""strategy.critique""]",always,True,succeeded,"{""artifact_id"": ""strategy.critique"", ""artifact_version"": 1, ""sha256"": ""60e2bad4de67f6dd576c4c39d3881498d475465815d8b2e2e0d97e913b4c3ded""}",2026-09-06T23:35:03.777778+00:00,True,,succeeded
ai_education-D,ai_education,D,strategy.gate->strategy.effective:strategy.gate,9728268bd43b49dba939bce482f9e8b8,strategy.gate,strategy.effective,strategy.gate,1,f250f98f636fff85432d86264af4079f30718ad9d6ab5b3562664195e4f7d940,"[""strategy.gate""]",always,True,succeeded,"{""artifact_id"": ""strategy.gate"", ""artifact_version"": 1, ""sha256"": ""f250f98f636fff85432d86264af4079f30718ad9d6ab5b3562664195e4f7d940""}",2026-09-06T23:35:03.784716+00:00,True,,succeeded
ai_education-D,ai_education,D,frozen_inputs->finance.generate:packet,9728268bd43b49dba939bce482f9e8b8,frozen_inputs,finance.generate,packet,1,2d05d0f5be08ec4f89f36b6db2af77137f700938a87684c74f2f29b744af4b03,"[""packet""]",always,True,succeeded,"{""artifact_id"": ""packet"", ""artifact_version"": 1, ""sha256"": ""2d05d0f5be08ec4f89f36b6db2af77137f700938a87684c74f2f29b744af4b03""}",2026-09-06T23:35:03.795951+00:00,True,,succeeded
ai_education-D,ai_education,D,frozen_inputs->finance.generate:brief,9728268bd43b49dba939bce482f9e8b8,frozen_inputs,finance.generate,brief,1,368668bc82bb639cfb0af64cbe0a0fb6536195f5f2a49e0069f4e1f7bac6e4a4,"[""brief""]",always,True,succeeded,"{""artifact_id"": ""brief"", ""artifact_version"": 1, ""sha256"": ""368668bc82bb639cfb0af64cbe0a0fb6536195f5f2a49e0069f4e1f7bac6e4a4""}",2026-09-06T23:35:03.797005+00:00,True,,succeeded
ai_education-D,ai_education,D,research.effective->finance.generate:research.effective,9728268bd43b49dba939bce482f9e8b8,research.effective,finance.generate,research.effective,1,db7743e87c0f10932f62100faf71223cc1bcac7ac41ae1e34ce5d75001306554,"[""research.effective""]",always,True,succeeded,"{""artifact_id"": ""research.effective"", ""artifact_version"": 1, ""sha256"": ""db7743e87c0f10932f62100faf71223cc1bcac7ac41ae1e34ce5d75001306554""}",2026-09-06T23:35:03.797988+00:00,True,,succeeded
ai_education-D,ai_education,D,strategy.effective->finance.generate:strategy.effective,9728268bd43b49dba939bce482f9e8b8,strategy.effective,finance.generate,strategy.effective,1,5ef49b1451e7644e3e56d8b616700250c229396f2b0546e097ad9fa9bf6b4087,"[""strategy.effective""]",always,True,succeeded,"{""artifact_id"": ""strategy.effective"", ""artifact_version"": 1, ""sha256"": ""5ef49b1451e7644e3e56d8b616700250c229396f2b0546e097ad9fa9bf6b4087""}",2026-09-06T23:35:03.799979+00:00,True,,succeeded
ai_education-D,ai_education,D,frozen_inputs->finance.critic:packet,9728268bd43b49dba939bce482f9e8b8,frozen_inputs,finance.critic,packet,1,2d05d0f5be08ec4f89f36b6db2af77137f700938a87684c74f2f29b744af4b03,"[""packet""]",always,True,succeeded,"{""artifact_id"": ""packet"", ""artifact_version"": 1, ""sha256"": ""2d05d0f5be08ec4f89f36b6db2af77137f700938a87684c74f2f29b744af4b03""}",2026-09-06T23:35:03.832764+00:00,True,,succeeded
ai_education-D,ai_education,D,frozen_inputs->finance.critic:brief,9728268bd43b49dba939bce482f9e8b8,frozen_inputs,finance.critic,brief,1,368668bc82bb639cfb0af64cbe0a0fb6536195f5f2a49e0069f4e1f7bac6e4a4,"[""brief""]",always,True,succeeded,"{""artifact_id"": ""brief"", ""artifact_version"": 1, ""sha256"": ""368668bc82bb639cfb0af64cbe0a0fb6536195f5f2a49e0069f4e1f7bac6e4a4""}",2026-09-06T23:35:03.833799+00:00,True,,succeeded
ai_education-D,ai_education,D,finance.generate->finance.critic:finance.initial,9728268bd43b49dba939bce482f9e8b8,finance.generate,finance.critic,finance.initial,1,9f7cf5b7614e6b7f252dd0302a3b1da1c7363bc05b50c66737181a66bd4c6565,"[""finance.initial""]",always,True,succeeded,"{""artifact_id"": ""finance.initial"", ""artifact_version"": 1, ""sha256"": ""9f7cf5b7614e6b7f252dd0302a3b1da1c7363bc05b50c66737181a66bd4c6565""}",2026-09-06T23:35:03.834762+00:00,True,,succeeded
ai_education-D,ai_education,D,finance.critic->finance.gate:finance.critique,9728268bd43b49dba939bce482f9e8b8,finance.critic,finance.gate,finance.critique,1,87b779f2cdacbca7c13daf164b80cb593fd7f996598fec92336e15a418fb55c2,"[""finance.critique""]",always,True,succeeded,"{""artifact_id"": ""finance.critique"", ""artifact_version"": 1, ""sha256"": ""87b779f2cdacbca7c13daf164b80cb593fd7f996598fec92336e15a418fb55c2""}",2026-09-06T23:35:03.852542+00:00,True,,succeeded
ai_education-D,ai_education,D,finance.gate->finance.effective:finance.gate,9728268bd43b49dba939bce482f9e8b8,finance.gate,finance.effective,finance.gate,1,b0c4a0562f250b30e41b62c8b4fa4c074c746e92d68f908d7743e40d47724975,"[""finance.gate""]",always,True,succeeded,"{""artifact_id"": ""finance.gate"", ""artifact_version"": 1, ""sha256"": ""b0c4a0562f250b30e41b62c8b4fa4c074c746e92d68f908d7743e40d47724975""}",2026-09-06T23:35:03.859261+00:00,True,,succeeded
ai_education-D,ai_education,D,frozen_inputs->writer.generate:packet,9728268bd43b49dba939bce482f9e8b8,frozen_inputs,writer.generate,packet,1,2d05d0f5be08ec4f89f36b6db2af77137f700938a87684c74f2f29b744af4b03,"[""packet""]",always,True,succeeded,"{""artifact_id"": ""packet"", ""artifact_version"": 1, ""sha256"": ""2d05d0f5be08ec4f89f36b6db2af77137f700938a87684c74f2f29b744af4b03""}",2026-09-06T23:35:03.870406+00:00,True,,succeeded
ai_education-D,ai_education,D,frozen_inputs->writer.generate:brief,9728268bd43b49dba939bce482f9e8b8,frozen_inputs,writer.generate,brief,1,368668bc82bb639cfb0af64cbe0a0fb6536195f5f2a49e0069f4e1f7bac6e4a4,"[""brief""]",always,True,succeeded,"{""artifact_id"": ""brief"", ""artifact_version"": 1, ""sha256"": ""368668bc82bb639cfb0af64cbe0a0fb6536195f5f2a49e0069f4e1f7bac6e4a4""}",2026-09-06T23:35:03.871406+00:00,True,,succeeded
ai_education-D,ai_education,D,research.effective->writer.generate:research.effective,9728268bd43b49dba939bce482f9e8b8,research.effective,writer.generate,research.effective,1,db7743e87c0f10932f62100faf71223cc1bcac7ac41ae1e34ce5d75001306554,"[""research.effective""]",always,True,succeeded,"{""artifact_id"": ""research.effective"", ""artifact_version"": 1, ""sha256"": ""db7743e87c0f10932f62100faf71223cc1bcac7ac41ae1e34ce5d75001306554""}",2026-09-06T23:35:03.872407+00:00,True,,succeeded
ai_education-D,ai_education,D,strategy.effective->writer.generate:strategy.effective,9728268bd43b49dba939bce482f9e8b8,strategy.effective,writer.generate,strategy.effective,1,5ef49b1451e7644e3e56d8b616700250c229396f2b0546e097ad9fa9bf6b4087,"[""strategy.effective""]",always,True,succeeded,"{""artifact_id"": ""strategy.effective"", ""artifact_version"": 1, ""sha256"": ""5ef49b1451e7644e3e56d8b616700250c229396f2b0546e097ad9fa9bf6b4087""}",2026-09-06T23:35:03.873725+00:00,True,,succeeded
ai_education-D,ai_education,D,finance.effective->writer.generate:finance.effective,9728268bd43b49dba939bce482f9e8b8,finance.effective,writer.generate,finance.effective,1,9f7cf5b7614e6b7f252dd0302a3b1da1c7363bc05b50c66737181a66bd4c6565,"[""finance.effective""]",always,True,succeeded,"{""artifact_id"": ""finance.effective"", ""artifact_version"": 1, ""sha256"": ""9f7cf5b7614e6b7f252dd0302a3b1da1c7363bc05b50c66737181a66bd4c6565""}",2026-09-06T23:35:03.874737+00:00,True,,succeeded
ai_education-D,ai_education,D,frozen_inputs->writer.critic:packet,9728268bd43b49dba939bce482f9e8b8,frozen_inputs,writer.critic,packet,1,2d05d0f5be08ec4f89f36b6db2af77137f700938a87684c74f2f29b744af4b03,"[""packet""]",always,True,succeeded,"{""artifact_id"": ""packet"", ""artifact_version"": 1, ""sha256"": ""2d05d0f5be08ec4f89f36b6db2af77137f700938a87684c74f2f29b744af4b03""}",2026-09-06T23:35:03.964368+00:00,True,,succeeded
ai_education-D,ai_education,D,frozen_inputs->writer.critic:brief,9728268bd43b49dba939bce482f9e8b8,frozen_inputs,writer.critic,brief,1,368668bc82bb639cfb0af64cbe0a0fb6536195f5f2a49e0069f4e1f7bac6e4a4,"[""brief""]",always,True,succeeded,"{""artifact_id"": ""brief"", ""artifact_version"": 1, ""sha256"": ""368668bc82bb639cfb0af64cbe0a0fb6536195f5f2a49e0069f4e1f7bac6e4a4""}",2026-09-06T23:35:03.964941+00:00,True,,succeeded
ai_education-D,ai_education,D,writer.generate->writer.critic:writer.initial,9728268bd43b49dba939bce482f9e8b8,writer.generate,writer.critic,writer.initial,1,4d16d9a69b62288f2ef13ff76d07f0ce1d13946bd069e1d24b0530b55ca327a9,"[""writer.initial""]",always,True,succeeded,"{""artifact_id"": ""writer.initial"", ""artifact_version"": 1, ""sha256"": ""4d16d9a69b62288f2ef13ff76d07f0ce1d13946bd069e1d24b0530b55ca327a9""}",2026-09-06T23:35:03.965953+00:00,True,,succeeded
ai_education-D,ai_education,D,writer.critic->writer.gate:writer.critique,9728268bd43b49dba939bce482f9e8b8,writer.critic,writer.gate,writer.critique,1,1500ef3c72e39f30414613151a5ee9d013053efbc04f0caaa75584263f8be05b,"[""writer.critique""]",always,True,succeeded,"{""artifact_id"": ""writer.critique"", ""artifact_version"": 1, ""sha256"": ""1500ef3c72e39f30414613151a5ee9d013053efbc04f0caaa75584263f8be05b""}",2026-09-06T23:35:03.985626+00:00,True,,succeeded
ai_education-D,ai_education,D,writer.gate->writer.effective:writer.gate,9728268bd43b49dba939bce482f9e8b8,writer.gate,writer.effective,writer.gate,1,dff3c3be39c24a8834ceb0e507e7ba279e54f16befbd73a216618f8ddbc99ab8,"[""writer.gate""]",always,True,succeeded,"{""artifact_id"": ""writer.gate"", ""artifact_version"": 1, ""sha256"": ""dff3c3be39c24a8834ceb0e507e7ba279e54f16befbd73a216618f8ddbc99ab8""}",2026-09-06T23:35:03.992744+00:00,True,,succeeded
ai_education-D,ai_education,D,writer.effective->terminal:writer.effective,9728268bd43b49dba939bce482f9e8b8,writer.effective,terminal,writer.effective,1,4d16d9a69b62288f2ef13ff76d07f0ce1d13946bd069e1d24b0530b55ca327a9,"[""writer.effective""]",always,True,succeeded,"{""artifact_id"": ""writer.effective"", ""artifact_version"": 1, ""sha256"": ""4d16d9a69b62288f2ef13ff76d07f0ce1d13946bd069e1d24b0530b55ca327a9""}",2026-09-06T23:35:04.014157+00:00,True,,succeeded
ai_education-D,ai_education,D,research.generate->research.effective:research.initial,9728268bd43b49dba939bce482f9e8b8,research.generate,research.effective,research.initial,1,db7743e87c0f10932f62100faf71223cc1bcac7ac41ae1e34ce5d75001306554,"[""research.initial""]",research.gate=pass,True,succeeded,"{""artifact_id"": ""research.initial"", ""artifact_version"": 1, ""sha256"": ""db7743e87c0f10932f62100faf71223cc1bcac7ac41ae1e34ce5d75001306554""}",2026-09-06T23:35:03.724095+00:00,True,,succeeded
ai_education-D,ai_education,D,strategy.generate->strategy.effective:strategy.initial,9728268bd43b49dba939bce482f9e8b8,strategy.generate,strategy.effective,strategy.initial,1,5ef49b1451e7644e3e56d8b616700250c229396f2b0546e097ad9fa9bf6b4087,"[""strategy.initial""]",strategy.gate=pass,True,succeeded,"{""artifact_id"": ""strategy.initial"", ""artifact_version"": 1, ""sha256"": ""5ef49b1451e7644e3e56d8b616700250c229396f2b0546e097ad9fa9bf6b4087""}",2026-09-06T23:35:03.785711+00:00,True,,succeeded
ai_education-D,ai_education,D,finance.generate->finance.effective:finance.initial,9728268bd43b49dba939bce482f9e8b8,finance.generate,finance.effective,finance.initial,1,9f7cf5b7614e6b7f252dd0302a3b1da1c7363bc05b50c66737181a66bd4c6565,"[""finance.initial""]",finance.gate=pass,True,succeeded,"{""artifact_id"": ""finance.initial"", ""artifact_version"": 1, ""sha256"": ""9f7cf5b7614e6b7f252dd0302a3b1da1c7363bc05b50c66737181a66bd4c6565""}",2026-09-06T23:35:03.860265+00:00,True,,succeeded
ai_education-D,ai_education,D,writer.generate->writer.effective:writer.initial,9728268bd43b49dba939bce482f9e8b8,writer.generate,writer.effective,writer.initial,1,4d16d9a69b62288f2ef13ff76d07f0ce1d13946bd069e1d24b0530b55ca327a9,"[""writer.initial""]",writer.gate=pass,True,succeeded,"{""artifact_id"": ""writer.initial"", ""artifact_version"": 1, ""sha256"": ""4d16d9a69b62288f2ef13ff76d07f0ce1d13946bd069e1d24b0530b55ca327a9""}",2026-09-06T23:35:03.993750+00:00,True,,succeeded
ai_education-B,ai_education,B,frozen_inputs->research.generate:packet,e4b92c963f544b6b950884b40a7aa8d9,frozen_inputs,research.generate,packet,1,2d05d0f5be08ec4f89f36b6db2af77137f700938a87684c74f2f29b744af4b03,"[""packet""]",always,True,succeeded,"{""artifact_id"": ""packet"", ""artifact_version"": 1, ""sha256"": ""2d05d0f5be08ec4f89f36b6db2af77137f700938a87684c74f2f29b744af4b03""}",2026-09-06T23:35:04.111660+00:00,True,,succeeded
ai_education-B,ai_education,B,frozen_inputs->research.generate:brief,e4b92c963f544b6b950884b40a7aa8d9,frozen_inputs,research.generate,brief,1,368668bc82bb639cfb0af64cbe0a0fb6536195f5f2a49e0069f4e1f7bac6e4a4,"[""brief""]",always,True,succeeded,"{""artifact_id"": ""brief"", ""artifact_version"": 1, ""sha256"": ""368668bc82bb639cfb0af64cbe0a0fb6536195f5f2a49e0069f4e1f7bac6e4a4""}",2026-09-06T23:35:04.112854+00:00,True,,succeeded
ai_education-B,ai_education,B,research.generate->research.effective:research.initial,e4b92c963f544b6b950884b40a7aa8d9,research.generate,research.effective,research.initial,1,db7743e87c0f10932f62100faf71223cc1bcac7ac41ae1e34ce5d75001306554,"[""research.initial""]",always,True,succeeded,"{""artifact_id"": ""research.initial"", ""artifact_version"": 1, ""sha256"": ""db7743e87c0f10932f62100faf71223cc1bcac7ac41ae1e34ce5d75001306554""}",2026-09-06T23:35:04.134551+00:00,True,,succeeded
ai_education-B,ai_education,B,frozen_inputs->strategy.generate:packet,e4b92c963f544b6b950884b40a7aa8d9,frozen_inputs,strategy.generate,packet,1,2d05d0f5be08ec4f89f36b6db2af77137f700938a87684c74f2f29b744af4b03,"[""packet""]",always,True,succeeded,"{""artifact_id"": ""packet"", ""artifact_version"": 1, ""sha256"": ""2d05d0f5be08ec4f89f36b6db2af77137f700938a87684c74f2f29b744af4b03""}",2026-09-06T23:35:04.144232+00:00,True,,succeeded
ai_education-B,ai_education,B,frozen_inputs->strategy.generate:brief,e4b92c963f544b6b950884b40a7aa8d9,frozen_inputs,strategy.generate,brief,1,368668bc82bb639cfb0af64cbe0a0fb6536195f5f2a49e0069f4e1f7bac6e4a4,"[""brief""]",always,True,succeeded,"{""artifact_id"": ""brief"", ""artifact_version"": 1, ""sha256"": ""368668bc82bb639cfb0af64cbe0a0fb6536195f5f2a49e0069f4e1f7bac6e4a4""}",2026-09-06T23:35:04.145237+00:00,True,,succeeded
ai_education-B,ai_education,B,research.effective->strategy.generate:research.effective,e4b92c963f544b6b950884b40a7aa8d9,research.effective,strategy.generate,research.effective,1,db7743e87c0f10932f62100faf71223cc1bcac7ac41ae1e34ce5d75001306554,"[""research.effective""]",always,True,succeeded,"{""artifact_id"": ""research.effective"", ""artifact_version"": 1, ""sha256"": ""db7743e87c0f10932f62100faf71223cc1bcac7ac41ae1e34ce5d75001306554""}",2026-09-06T23:35:04.146277+00:00,True,,succeeded
ai_education-B,ai_education,B,strategy.generate->strategy.effective:strategy.initial,e4b92c963f544b6b950884b40a7aa8d9,strategy.generate,strategy.effective,strategy.initial,1,5ef49b1451e7644e3e56d8b616700250c229396f2b0546e097ad9fa9bf6b4087,"[""strategy.initial""]",always,True,succeeded,"{""artifact_id"": ""strategy.initial"", ""artifact_version"": 1, ""sha256"": ""5ef49b1451e7644e3e56d8b616700250c229396f2b0546e097ad9fa9bf6b4087""}",2026-09-06T23:35:04.169651+00:00,True,,succeeded
ai_education-B,ai_education,B,frozen_inputs->finance.generate:packet,e4b92c963f544b6b950884b40a7aa8d9,frozen_inputs,finance.generate,packet,1,2d05d0f5be08ec4f89f36b6db2af77137f700938a87684c74f2f29b744af4b03,"[""packet""]",always,True,succeeded,"{""artifact_id"": ""packet"", ""artifact_version"": 1, ""sha256"": ""2d05d0f5be08ec4f89f36b6db2af77137f700938a87684c74f2f29b744af4b03""}",2026-09-06T23:35:04.177780+00:00,True,,succeeded
ai_education-B,ai_education,B,frozen_inputs->finance.generate:brief,e4b92c963f544b6b950884b40a7aa8d9,frozen_inputs,finance.generate,brief,1,368668bc82bb639cfb0af64cbe0a0fb6536195f5f2a49e0069f4e1f7bac6e4a4,"[""brief""]",always,True,succeeded,"{""artifact_id"": ""brief"", ""artifact_version"": 1, ""sha256"": ""368668bc82bb639cfb0af64cbe0a0fb6536195f5f2a49e0069f4e1f7bac6e4a4""}",2026-09-06T23:35:04.179873+00:00,True,,succeeded
ai_education-B,ai_education,B,research.effective->finance.generate:research.effective,e4b92c963f544b6b950884b40a7aa8d9,research.effective,finance.generate,research.effective,1,db7743e87c0f10932f62100faf71223cc1bcac7ac41ae1e34ce5d75001306554,"[""research.effective""]",always,True,succeeded,"{""artifact_id"": ""research.effective"", ""artifact_version"": 1, ""sha256"": ""db7743e87c0f10932f62100faf71223cc1bcac7ac41ae1e34ce5d75001306554""}",2026-09-06T23:35:04.179873+00:00,True,,succeeded
ai_education-B,ai_education,B,strategy.effective->finance.generate:strategy.effective,e4b92c963f544b6b950884b40a7aa8d9,strategy.effective,finance.generate,strategy.effective,1,5ef49b1451e7644e3e56d8b616700250c229396f2b0546e097ad9fa9bf6b4087,"[""strategy.effective""]",always,True,succeeded,"{""artifact_id"": ""strategy.effective"", ""artifact_version"": 1, ""sha256"": ""5ef49b1451e7644e3e56d8b616700250c229396f2b0546e097ad9fa9bf6b4087""}",2026-09-06T23:35:04.182029+00:00,True,,succeeded
ai_education-B,ai_education,B,finance.generate->finance.effective:finance.initial,e4b92c963f544b6b950884b40a7aa8d9,finance.generate,finance.effective,finance.initial,1,9f7cf5b7614e6b7f252dd0302a3b1da1c7363bc05b50c66737181a66bd4c6565,"[""finance.initial""]",always,True,succeeded,"{""artifact_id"": ""finance.initial"", ""artifact_version"": 1, ""sha256"": ""9f7cf5b7614e6b7f252dd0302a3b1da1c7363bc05b50c66737181a66bd4c6565""}",2026-09-06T23:35:04.214948+00:00,True,,succeeded
