planned_id,case_id,condition,node_scope_id,status,budget
ai_education-C,ai_education,C,d2b8c6845d6044b892d1212b3277168c.research,started,"{""max_requests"": 18, ""max_total_tokens"": 160000, ""request_count"": 0, ""retry_count"": 0, ""remaining_requests"": 18, ""remaining_tokens"": 160000, ""exhausted"": false, ""charged_total_tokens"": 0, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 0, ""actual_output_tokens_known"": 0, ""actual_total_tokens_known"": 0, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.6410000000032596, ""node_elapsed_seconds"": 0.0, ""node_scope_id"": ""d2b8c6845d6044b892d1212b3277168c.research"", ""node_role"": ""research"", ""node_effective_seconds"": 1200.0, ""node_deadline_run_elapsed_seconds"": 1200.6410000000033, ""effective_deadline_run_elapsed_seconds"": 1200.6410000000033, ""effective_request_timeout_seconds"": 420.0, ""research_profile_version"": ""research-minimal-v2"", ""research_total_seconds"": 1200.0, ""research_output_caps"": {""body"": 640, ""grounding"": 2304, ""single"": 2304}, ""configured_max_output_tokens"": 8192, ""configured_thinking_budget"": 1024, ""effective_max_output_tokens"": null}"
ai_education-C,ai_education,C,d2b8c6845d6044b892d1212b3277168c.research,completed,"{""max_requests"": 18, ""max_total_tokens"": 160000, ""request_count"": 3, ""retry_count"": 0, ""remaining_requests"": 15, ""remaining_tokens"": 148440, ""exhausted"": false, ""charged_total_tokens"": 11560, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 6838, ""actual_output_tokens_known"": 2213, ""actual_total_tokens_known"": 11560, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 1, ""revision_request_count"": 0, ""run_elapsed_seconds"": 23.5, ""node_elapsed_seconds"": 22.85899999999674, ""node_scope_id"": ""d2b8c6845d6044b892d1212b3277168c.research"", ""node_role"": ""research"", ""node_effective_seconds"": 1200.0, ""node_deadline_run_elapsed_seconds"": 1200.6410000000033, ""effective_deadline_run_elapsed_seconds"": 1200.6410000000033, ""effective_request_timeout_seconds"": 420.0, ""research_profile_version"": ""research-minimal-v2"", ""research_total_seconds"": 1200.0, ""research_output_caps"": {""body"": 640, ""grounding"": 2304, ""single"": 2304}, ""configured_max_output_tokens"": 8192, ""configured_thinking_budget"": 1024, ""effective_max_output_tokens"": null}"
ai_education-C,ai_education,C,d2b8c6845d6044b892d1212b3277168c.strategy,started,"{""max_requests"": 18, ""max_total_tokens"": 160000, ""request_count"": 3, ""retry_count"": 0, ""remaining_requests"": 15, ""remaining_tokens"": 148440, ""exhausted"": false, ""charged_total_tokens"": 11560, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 6838, ""actual_output_tokens_known"": 2213, ""actual_total_tokens_known"": 11560, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 1, ""revision_request_count"": 0, ""run_elapsed_seconds"": 23.5, ""node_elapsed_seconds"": 0.0, ""node_scope_id"": ""d2b8c6845d6044b892d1212b3277168c.strategy"", ""node_role"": ""strategy"", ""node_effective_seconds"": 1200.0, ""node_deadline_run_elapsed_seconds"": 1223.5, ""effective_deadline_run_elapsed_seconds"": 1223.5, ""effective_request_timeout_seconds"": 420.0, ""research_profile_version"": ""research-minimal-v2"", ""research_total_seconds"": 1200.0, ""research_output_caps"": {""body"": 640, ""grounding"": 2304, ""single"": 2304}, ""configured_max_output_tokens"": 8192, ""configured_thinking_budget"": 1024, ""effective_max_output_tokens"": null}"
ai_education-C,ai_education,C,d2b8c6845d6044b892d1212b3277168c.strategy,completed,"{""max_requests"": 18, ""max_total_tokens"": 160000, ""request_count"": 5, ""retry_count"": 0, ""remaining_requests"": 13, ""remaining_tokens"": 139197, ""exhausted"": false, ""charged_total_tokens"": 20803, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 12900, ""actual_output_tokens_known"": 3535, ""actual_total_tokens_known"": 20803, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 1, ""revision_request_count"": 0, ""run_elapsed_seconds"": 38.20400000000154, ""node_elapsed_seconds"": 14.704000000001543, ""node_scope_id"": ""d2b8c6845d6044b892d1212b3277168c.strategy"", ""node_role"": ""strategy"", ""node_effective_seconds"": 1200.0, ""node_deadline_run_elapsed_seconds"": 1223.5, ""effective_deadline_run_elapsed_seconds"": 1223.5, ""effective_request_timeout_seconds"": 420.0, ""research_profile_version"": ""research-minimal-v2"", ""research_total_seconds"": 1200.0, ""research_output_caps"": {""body"": 640, ""grounding"": 2304, ""single"": 2304}, ""configured_max_output_tokens"": 8192, ""configured_thinking_budget"": 1024, ""effective_max_output_tokens"": null}"
ai_education-C,ai_education,C,d2b8c6845d6044b892d1212b3277168c.finance,started,"{""max_requests"": 18, ""max_total_tokens"": 160000, ""request_count"": 5, ""retry_count"": 0, ""remaining_requests"": 13, ""remaining_tokens"": 139197, ""exhausted"": false, ""charged_total_tokens"": 20803, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 12900, ""actual_output_tokens_known"": 3535, ""actual_total_tokens_known"": 20803, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 1, ""revision_request_count"": 0, ""run_elapsed_seconds"": 38.20400000000154, ""node_elapsed_seconds"": 0.0, ""node_scope_id"": ""d2b8c6845d6044b892d1212b3277168c.finance"", ""node_role"": ""finance"", ""node_effective_seconds"": 1200.0, ""node_deadline_run_elapsed_seconds"": 1238.2040000000015, ""effective_deadline_run_elapsed_seconds"": 1238.2040000000015, ""effective_request_timeout_seconds"": 420.0, ""research_profile_version"": ""research-minimal-v2"", ""research_total_seconds"": 1200.0, ""research_output_caps"": {""body"": 640, ""grounding"": 2304, ""single"": 2304}, ""configured_max_output_tokens"": 8192, ""configured_thinking_budget"": 1024, ""effective_max_output_tokens"": null}"
ai_education-C,ai_education,C,d2b8c6845d6044b892d1212b3277168c.finance,failed,"{""max_requests"": 18, ""max_total_tokens"": 160000, ""request_count"": 10, ""retry_count"": 0, ""remaining_requests"": 8, ""remaining_tokens"": 122340, ""exhausted"": false, ""charged_total_tokens"": 37660, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 23746, ""actual_output_tokens_known"": 5197, ""actual_total_tokens_known"": 37660, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 3, ""revision_request_count"": 2, ""run_elapsed_seconds"": 66.7970000000023, ""node_elapsed_seconds"": 28.593000000000757, ""node_scope_id"": ""d2b8c6845d6044b892d1212b3277168c.finance"", ""node_role"": ""finance"", ""node_effective_seconds"": 1200.0, ""node_deadline_run_elapsed_seconds"": 1238.2040000000015, ""effective_deadline_run_elapsed_seconds"": 1238.2040000000015, ""effective_request_timeout_seconds"": 420.0, ""research_profile_version"": ""research-minimal-v2"", ""research_total_seconds"": 1200.0, ""research_output_caps"": {""body"": 640, ""grounding"": 2304, ""single"": 2304}, ""configured_max_output_tokens"": 8192, ""configured_thinking_budget"": 1024, ""effective_max_output_tokens"": null}"
intelligent_ring-C,intelligent_ring,C,ce8fcaa94aac4160920e7af2632e3b8e.research,started,"{""max_requests"": 18, ""max_total_tokens"": 160000, ""request_count"": 0, ""retry_count"": 0, ""remaining_requests"": 18, ""remaining_tokens"": 160000, ""exhausted"": false, ""charged_total_tokens"": 0, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 0, ""actual_output_tokens_known"": 0, ""actual_total_tokens_known"": 0, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.7189999999973224, ""node_elapsed_seconds"": 0.0, ""node_scope_id"": ""ce8fcaa94aac4160920e7af2632e3b8e.research"", ""node_role"": ""research"", ""node_effective_seconds"": 1200.0, ""node_deadline_run_elapsed_seconds"": 1200.7189999999973, ""effective_deadline_run_elapsed_seconds"": 1200.7189999999973, ""effective_request_timeout_seconds"": 420.0, ""research_profile_version"": ""research-minimal-v2"", ""research_total_seconds"": 1200.0, ""research_output_caps"": {""body"": 640, ""grounding"": 2304, ""single"": 2304}, ""configured_max_output_tokens"": 8192, ""configured_thinking_budget"": 1024, ""effective_max_output_tokens"": null}"
intelligent_ring-C,intelligent_ring,C,ce8fcaa94aac4160920e7af2632e3b8e.research,failed,"{""max_requests"": 18, ""max_total_tokens"": 160000, ""request_count"": 2, ""retry_count"": 0, ""remaining_requests"": 16, ""remaining_tokens"": 151904, ""exhausted"": false, ""charged_total_tokens"": 8096, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 4072, ""actual_output_tokens_known"": 2327, ""actual_total_tokens_known"": 8096, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 1, ""revision_request_count"": 0, ""run_elapsed_seconds"": 19.64099999999962, ""node_elapsed_seconds"": 18.9220000000023, ""node_scope_id"": ""ce8fcaa94aac4160920e7af2632e3b8e.research"", ""node_role"": ""research"", ""node_effective_seconds"": 1200.0, ""node_deadline_run_elapsed_seconds"": 1200.7189999999973, ""effective_deadline_run_elapsed_seconds"": 1200.7189999999973, ""effective_request_timeout_seconds"": 420.0, ""research_profile_version"": ""research-minimal-v2"", ""research_total_seconds"": 1200.0, ""research_output_caps"": {""body"": 640, ""grounding"": 2304, ""single"": 2304}, ""configured_max_output_tokens"": 8192, ""configured_thinking_budget"": 1024, ""effective_max_output_tokens"": null}"
intelligent_ring-B,intelligent_ring,B,9d991379a99747d186d6b19dbe9b5606.research,started,"{""max_requests"": 18, ""max_total_tokens"": 160000, ""request_count"": 0, ""retry_count"": 0, ""remaining_requests"": 18, ""remaining_tokens"": 160000, ""exhausted"": false, ""charged_total_tokens"": 0, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 0, ""actual_output_tokens_known"": 0, ""actual_total_tokens_known"": 0, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.625, ""node_elapsed_seconds"": 0.0, ""node_scope_id"": ""9d991379a99747d186d6b19dbe9b5606.research"", ""node_role"": ""research"", ""node_effective_seconds"": 1200.0, ""node_deadline_run_elapsed_seconds"": 1200.625, ""effective_deadline_run_elapsed_seconds"": 1200.625, ""effective_request_timeout_seconds"": 420.0, ""research_profile_version"": ""research-minimal-v2"", ""research_total_seconds"": 1200.0, ""research_output_caps"": {""body"": 640, ""grounding"": 2304, ""single"": 2304}, ""configured_max_output_tokens"": 8192, ""configured_thinking_budget"": 1024, ""effective_max_output_tokens"": null}"
intelligent_ring-B,intelligent_ring,B,9d991379a99747d186d6b19dbe9b5606.research,completed,"{""max_requests"": 18, ""max_total_tokens"": 160000, ""request_count"": 1, ""retry_count"": 0, ""remaining_requests"": 17, ""remaining_tokens"": 156262, ""exhausted"": false, ""charged_total_tokens"": 3738, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 2021, ""actual_output_tokens_known"": 885, ""actual_total_tokens_known"": 3738, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 9.8279999999977, ""node_elapsed_seconds"": 9.2029999999977, ""node_scope_id"": ""9d991379a99747d186d6b19dbe9b5606.research"", ""node_role"": ""research"", ""node_effective_seconds"": 1200.0, ""node_deadline_run_elapsed_seconds"": 1200.625, ""effective_deadline_run_elapsed_seconds"": 1200.625, ""effective_request_timeout_seconds"": 420.0, ""research_profile_version"": ""research-minimal-v2"", ""research_total_seconds"": 1200.0, ""research_output_caps"": {""body"": 640, ""grounding"": 2304, ""single"": 2304}, ""configured_max_output_tokens"": 8192, ""configured_thinking_budget"": 1024, ""effective_max_output_tokens"": null}"
intelligent_ring-B,intelligent_ring,B,9d991379a99747d186d6b19dbe9b5606.strategy,started,"{""max_requests"": 18, ""max_total_tokens"": 160000, ""request_count"": 1, ""retry_count"": 0, ""remaining_requests"": 17, ""remaining_tokens"": 156262, ""exhausted"": false, ""charged_total_tokens"": 3738, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 2021, ""actual_output_tokens_known"": 885, ""actual_total_tokens_known"": 3738, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 9.842999999997119, ""node_elapsed_seconds"": 0.0, ""node_scope_id"": ""9d991379a99747d186d6b19dbe9b5606.strategy"", ""node_role"": ""strategy"", ""node_effective_seconds"": 1200.0, ""node_deadline_run_elapsed_seconds"": 1209.8429999999971, ""effective_deadline_run_elapsed_seconds"": 1209.8429999999971, ""effective_request_timeout_seconds"": 420.0, ""research_profile_version"": ""research-minimal-v2"", ""research_total_seconds"": 1200.0, ""research_output_caps"": {""body"": 640, ""grounding"": 2304, ""single"": 2304}, ""configured_max_output_tokens"": 8192, ""configured_thinking_budget"": 1024, ""effective_max_output_tokens"": null}"
intelligent_ring-B,intelligent_ring,B,9d991379a99747d186d6b19dbe9b5606.strategy,completed,"{""max_requests"": 18, ""max_total_tokens"": 160000, ""request_count"": 3, ""retry_count"": 0, ""remaining_requests"": 15, ""remaining_tokens"": 145107, ""exhausted"": false, ""charged_total_tokens"": 14893, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 8195, ""actual_output_tokens_known"": 3981, ""actual_total_tokens_known"": 14893, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 1, ""revision_request_count"": 0, ""run_elapsed_seconds"": 31.889999999999418, ""node_elapsed_seconds"": 22.0470000000023, ""node_scope_id"": ""9d991379a99747d186d6b19dbe9b5606.strategy"", ""node_role"": ""strategy"", ""node_effective_seconds"": 1200.0, ""node_deadline_run_elapsed_seconds"": 1209.8429999999971, ""effective_deadline_run_elapsed_seconds"": 1209.8429999999971, ""effective_request_timeout_seconds"": 420.0, ""research_profile_version"": ""research-minimal-v2"", ""research_total_seconds"": 1200.0, ""research_output_caps"": {""body"": 640, ""grounding"": 2304, ""single"": 2304}, ""configured_max_output_tokens"": 8192, ""configured_thinking_budget"": 1024, ""effective_max_output_tokens"": null}"
