planned_id,case_id,condition,node,status,route,budget,rule,gate,issues
ai_education-B,ai_education,B,writer.critic,completed,,"{""max_requests"": 18, ""max_total_tokens"": 160000, ""request_count"": 6, ""retry_count"": 0, ""remaining_requests"": 12, ""remaining_tokens"": 127569, ""exhausted"": false, ""charged_total_tokens"": 32431, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 20127, ""actual_output_tokens_known"": 6927, ""actual_total_tokens_known"": 32431, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 1, ""revision_request_count"": 0, ""run_elapsed_seconds"": 55.29699999999866, ""node_elapsed_seconds"": 15.81199999999808, ""node_scope_id"": ""eac92ec822624ba487358598af7d0a17.writer"", ""node_role"": ""writer"", ""node_effective_seconds"": 1200.0, ""node_deadline_run_elapsed_seconds"": 1239.4850000000006, ""effective_deadline_run_elapsed_seconds"": 1239.4850000000006, ""effective_request_timeout_seconds"": 420.0, ""research_profile_version"": ""research-minimal-v2"", ""research_total_seconds"": 1200.0, ""research_output_caps"": {""body"": 640, ""grounding"": 2304, ""single"": 2304}, ""configured_max_output_tokens"": 8192, ""configured_thinking_budget"": 1024, ""effective_max_output_tokens"": null}",,,
ai_education-B,ai_education,B,writer.gate,completed,pass,"{""max_requests"": 18, ""max_total_tokens"": 160000, ""request_count"": 6, ""retry_count"": 0, ""remaining_requests"": 12, ""remaining_tokens"": 127569, ""exhausted"": false, ""charged_total_tokens"": 32431, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 20127, ""actual_output_tokens_known"": 6927, ""actual_total_tokens_known"": 32431, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 1, ""revision_request_count"": 0, ""run_elapsed_seconds"": 55.29699999999866, ""node_elapsed_seconds"": 15.81199999999808, ""node_scope_id"": ""eac92ec822624ba487358598af7d0a17.writer"", ""node_role"": ""writer"", ""node_effective_seconds"": 1200.0, ""node_deadline_run_elapsed_seconds"": 1239.4850000000006, ""effective_deadline_run_elapsed_seconds"": 1239.4850000000006, ""effective_request_timeout_seconds"": 420.0, ""research_profile_version"": ""research-minimal-v2"", ""research_total_seconds"": 1200.0, ""research_output_caps"": {""body"": 640, ""grounding"": 2304, ""single"": 2304}, ""configured_max_output_tokens"": 8192, ""configured_thinking_budget"": 1024, ""effective_max_output_tokens"": null}",any high/critical issue; score is diagnostic only,"{""role"": ""final"", ""artifact_id"": ""writer.initial"", ""artifact_version"": 1, ""overall_score"": 10.0, ""revision_required"": false, ""blocking"": false, ""revision_count"": 0, ""decision"": ""pass"", ""trigger_issue_ids"": [], ""budget_snapshot"": {""max_requests"": 18, ""max_total_tokens"": 160000, ""request_count"": 6, ""retry_count"": 0, ""remaining_requests"": 12, ""remaining_tokens"": 127569, ""exhausted"": false, ""charged_total_tokens"": 32431, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 20127, ""actual_output_tokens_known"": 6927, ""actual_total_tokens_known"": 32431, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 1, ""revision_request_count"": 0, ""run_elapsed_seconds"": 55.29699999999866, ""node_elapsed_seconds"": 15.81199999999808, ""node_scope_id"": ""eac92ec822624ba487358598af7d0a17.writer"", ""node_role"": ""writer"", ""node_effective_seconds"": 1200.0, ""node_deadline_run_elapsed_seconds"": 1239.4850000000006, ""effective_deadline_run_elapsed_seconds"": 1239.4850000000006, ""effective_request_timeout_seconds"": 420.0, ""research_profile_version"": ""research-minimal-v2"", ""research_total_seconds"": 1200.0, ""research_output_caps"": {""body"": 640, ""grounding"": 2304, ""single"": 2304}, ""configured_max_output_tokens"": 8192, ""configured_thinking_budget"": 1024, ""effective_max_output_tokens"": null}, ""semantic_verification_status"": ""reviewed_initial""}",[]
ai_education-B,ai_education,B,writer.effective,completed,,"{""max_requests"": 18, ""max_total_tokens"": 160000, ""request_count"": 6, ""retry_count"": 0, ""remaining_requests"": 12, ""remaining_tokens"": 127569, ""exhausted"": false, ""charged_total_tokens"": 32431, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 20127, ""actual_output_tokens_known"": 6927, ""actual_total_tokens_known"": 32431, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 1, ""revision_request_count"": 0, ""run_elapsed_seconds"": 55.31299999999828, ""node_elapsed_seconds"": null, ""node_scope_id"": null, ""node_role"": null, ""node_effective_seconds"": null, ""node_deadline_run_elapsed_seconds"": null, ""effective_deadline_run_elapsed_seconds"": 3600.0, ""effective_request_timeout_seconds"": 420.0, ""research_profile_version"": ""research-minimal-v2"", ""research_total_seconds"": 1200.0, ""research_output_caps"": {""body"": 640, ""grounding"": 2304, ""single"": 2304}, ""configured_max_output_tokens"": 8192, ""configured_thinking_budget"": 1024, ""effective_max_output_tokens"": null}",,,
ai_education-B,ai_education,B,terminal,completed,,"{""max_requests"": 18, ""max_total_tokens"": 160000, ""request_count"": 6, ""retry_count"": 0, ""remaining_requests"": 12, ""remaining_tokens"": 127569, ""exhausted"": false, ""charged_total_tokens"": 32431, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 20127, ""actual_output_tokens_known"": 6927, ""actual_total_tokens_known"": 32431, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 1, ""revision_request_count"": 0, ""run_elapsed_seconds"": 55.3279999999977, ""node_elapsed_seconds"": null, ""node_scope_id"": null, ""node_role"": null, ""node_effective_seconds"": null, ""node_deadline_run_elapsed_seconds"": null, ""effective_deadline_run_elapsed_seconds"": 3600.0, ""effective_request_timeout_seconds"": 420.0, ""research_profile_version"": ""research-minimal-v2"", ""research_total_seconds"": 1200.0, ""research_output_caps"": {""body"": 640, ""grounding"": 2304, ""single"": 2304}, ""configured_max_output_tokens"": 8192, ""configured_thinking_budget"": 1024, ""effective_max_output_tokens"": null}",,,
ai_education-C,ai_education,C,research.generate,completed,,"{""max_requests"": 18, ""max_total_tokens"": 160000, ""request_count"": 2, ""retry_count"": 0, ""remaining_requests"": 16, ""remaining_tokens"": 152245, ""exhausted"": false, ""charged_total_tokens"": 7755, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 3862, ""actual_output_tokens_known"": 2192, ""actual_total_tokens_known"": 7755, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 1, ""revision_request_count"": 0, ""run_elapsed_seconds"": 19.51600000000326, ""node_elapsed_seconds"": 18.875, ""node_scope_id"": ""d2b8c6845d6044b892d1212b3277168c.research"", ""node_role"": ""research"", ""node_effective_seconds"": 1200.0, ""node_deadline_run_elapsed_seconds"": 1200.6410000000033, ""effective_deadline_run_elapsed_seconds"": 1200.6410000000033, ""effective_request_timeout_seconds"": 420.0, ""research_profile_version"": ""research-minimal-v2"", ""research_total_seconds"": 1200.0, ""research_output_caps"": {""body"": 640, ""grounding"": 2304, ""single"": 2304}, ""configured_max_output_tokens"": 8192, ""configured_thinking_budget"": 1024, ""effective_max_output_tokens"": null}",,,
ai_education-C,ai_education,C,research.critic,completed,,"{""max_requests"": 18, ""max_total_tokens"": 160000, ""request_count"": 3, ""retry_count"": 0, ""remaining_requests"": 15, ""remaining_tokens"": 148440, ""exhausted"": false, ""charged_total_tokens"": 11560, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 6838, ""actual_output_tokens_known"": 2213, ""actual_total_tokens_known"": 11560, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 1, ""revision_request_count"": 0, ""run_elapsed_seconds"": 23.485000000000582, ""node_elapsed_seconds"": 22.843999999997322, ""node_scope_id"": ""d2b8c6845d6044b892d1212b3277168c.research"", ""node_role"": ""research"", ""node_effective_seconds"": 1200.0, ""node_deadline_run_elapsed_seconds"": 1200.6410000000033, ""effective_deadline_run_elapsed_seconds"": 1200.6410000000033, ""effective_request_timeout_seconds"": 420.0, ""research_profile_version"": ""research-minimal-v2"", ""research_total_seconds"": 1200.0, ""research_output_caps"": {""body"": 640, ""grounding"": 2304, ""single"": 2304}, ""configured_max_output_tokens"": 8192, ""configured_thinking_budget"": 1024, ""effective_max_output_tokens"": null}",,,
ai_education-C,ai_education,C,research.gate,completed,pass,"{""max_requests"": 18, ""max_total_tokens"": 160000, ""request_count"": 3, ""retry_count"": 0, ""remaining_requests"": 15, ""remaining_tokens"": 148440, ""exhausted"": false, ""charged_total_tokens"": 11560, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 6838, ""actual_output_tokens_known"": 2213, ""actual_total_tokens_known"": 11560, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 1, ""revision_request_count"": 0, ""run_elapsed_seconds"": 23.485000000000582, ""node_elapsed_seconds"": 22.843999999997322, ""node_scope_id"": ""d2b8c6845d6044b892d1212b3277168c.research"", ""node_role"": ""research"", ""node_effective_seconds"": 1200.0, ""node_deadline_run_elapsed_seconds"": 1200.6410000000033, ""effective_deadline_run_elapsed_seconds"": 1200.6410000000033, ""effective_request_timeout_seconds"": 420.0, ""research_profile_version"": ""research-minimal-v2"", ""research_total_seconds"": 1200.0, ""research_output_caps"": {""body"": 640, ""grounding"": 2304, ""single"": 2304}, ""configured_max_output_tokens"": 8192, ""configured_thinking_budget"": 1024, ""effective_max_output_tokens"": null}",any high/critical issue; score is diagnostic only,"{""role"": ""research"", ""artifact_id"": ""research.initial"", ""artifact_version"": 1, ""overall_score"": 10.0, ""revision_required"": false, ""blocking"": false, ""revision_count"": 0, ""decision"": ""pass"", ""trigger_issue_ids"": [], ""budget_snapshot"": {""max_requests"": 18, ""max_total_tokens"": 160000, ""request_count"": 3, ""retry_count"": 0, ""remaining_requests"": 15, ""remaining_tokens"": 148440, ""exhausted"": false, ""charged_total_tokens"": 11560, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 6838, ""actual_output_tokens_known"": 2213, ""actual_total_tokens_known"": 11560, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 1, ""revision_request_count"": 0, ""run_elapsed_seconds"": 23.485000000000582, ""node_elapsed_seconds"": 22.843999999997322, ""node_scope_id"": ""d2b8c6845d6044b892d1212b3277168c.research"", ""node_role"": ""research"", ""node_effective_seconds"": 1200.0, ""node_deadline_run_elapsed_seconds"": 1200.6410000000033, ""effective_deadline_run_elapsed_seconds"": 1200.6410000000033, ""effective_request_timeout_seconds"": 420.0, ""research_profile_version"": ""research-minimal-v2"", ""research_total_seconds"": 1200.0, ""research_output_caps"": {""body"": 640, ""grounding"": 2304, ""single"": 2304}, ""configured_max_output_tokens"": 8192, ""configured_thinking_budget"": 1024, ""effective_max_output_tokens"": null}, ""semantic_verification_status"": ""reviewed_initial""}",[]
ai_education-C,ai_education,C,research.effective,completed,,"{""max_requests"": 18, ""max_total_tokens"": 160000, ""request_count"": 3, ""retry_count"": 0, ""remaining_requests"": 15, ""remaining_tokens"": 148440, ""exhausted"": false, ""charged_total_tokens"": 11560, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 6838, ""actual_output_tokens_known"": 2213, ""actual_total_tokens_known"": 11560, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 1, ""revision_request_count"": 0, ""run_elapsed_seconds"": 23.5, ""node_elapsed_seconds"": null, ""node_scope_id"": null, ""node_role"": null, ""node_effective_seconds"": null, ""node_deadline_run_elapsed_seconds"": null, ""effective_deadline_run_elapsed_seconds"": 3600.0, ""effective_request_timeout_seconds"": 420.0, ""research_profile_version"": ""research-minimal-v2"", ""research_total_seconds"": 1200.0, ""research_output_caps"": {""body"": 640, ""grounding"": 2304, ""single"": 2304}, ""configured_max_output_tokens"": 8192, ""configured_thinking_budget"": 1024, ""effective_max_output_tokens"": null}",,,
ai_education-C,ai_education,C,strategy.generate,completed,,"{""max_requests"": 18, ""max_total_tokens"": 160000, ""request_count"": 4, ""retry_count"": 0, ""remaining_requests"": 14, ""remaining_tokens"": 143181, ""exhausted"": false, ""charged_total_tokens"": 16819, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 9769, ""actual_output_tokens_known"": 3520, ""actual_total_tokens_known"": 16819, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 1, ""revision_request_count"": 0, ""run_elapsed_seconds"": 33.7970000000023, ""node_elapsed_seconds"": 10.2970000000023, ""node_scope_id"": ""d2b8c6845d6044b892d1212b3277168c.strategy"", ""node_role"": ""strategy"", ""node_effective_seconds"": 1200.0, ""node_deadline_run_elapsed_seconds"": 1223.5, ""effective_deadline_run_elapsed_seconds"": 1223.5, ""effective_request_timeout_seconds"": 420.0, ""research_profile_version"": ""research-minimal-v2"", ""research_total_seconds"": 1200.0, ""research_output_caps"": {""body"": 640, ""grounding"": 2304, ""single"": 2304}, ""configured_max_output_tokens"": 8192, ""configured_thinking_budget"": 1024, ""effective_max_output_tokens"": null}",,,
ai_education-C,ai_education,C,strategy.critic,completed,,"{""max_requests"": 18, ""max_total_tokens"": 160000, ""request_count"": 5, ""retry_count"": 0, ""remaining_requests"": 13, ""remaining_tokens"": 139197, ""exhausted"": false, ""charged_total_tokens"": 20803, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 12900, ""actual_output_tokens_known"": 3535, ""actual_total_tokens_known"": 20803, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 1, ""revision_request_count"": 0, ""run_elapsed_seconds"": 38.18800000000192, ""node_elapsed_seconds"": 14.68800000000192, ""node_scope_id"": ""d2b8c6845d6044b892d1212b3277168c.strategy"", ""node_role"": ""strategy"", ""node_effective_seconds"": 1200.0, ""node_deadline_run_elapsed_seconds"": 1223.5, ""effective_deadline_run_elapsed_seconds"": 1223.5, ""effective_request_timeout_seconds"": 420.0, ""research_profile_version"": ""research-minimal-v2"", ""research_total_seconds"": 1200.0, ""research_output_caps"": {""body"": 640, ""grounding"": 2304, ""single"": 2304}, ""configured_max_output_tokens"": 8192, ""configured_thinking_budget"": 1024, ""effective_max_output_tokens"": null}",,,
