planned_id,case_id,condition,node_scope_id,status,budget
ai_education-B,ai_education,B,486721ad0c194b78ba612b621a471b08.research,started,"{""max_requests"": 32, ""max_total_tokens"": 20000000, ""request_count"": 0, ""retry_count"": 0, ""remaining_requests"": 32, ""remaining_tokens"": 20000000, ""exhausted"": false, ""charged_total_tokens"": 0, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 0, ""actual_output_tokens_known"": 0, ""actual_total_tokens_known"": 0, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.07799999999997453, ""node_elapsed_seconds"": 0.0, ""node_scope_id"": ""486721ad0c194b78ba612b621a471b08.research"", ""node_role"": ""research"", ""node_effective_seconds"": 1200, ""node_deadline_run_elapsed_seconds"": 1200.078, ""effective_deadline_run_elapsed_seconds"": 1200.078, ""effective_request_timeout_seconds"": 10.0, ""research_profile_version"": ""research-minimal-v2"", ""research_total_seconds"": 1200, ""research_output_caps"": {""body"": 640, ""grounding"": 1800, ""single"": 1800}, ""configured_max_output_tokens"": 1800, ""effective_max_output_tokens"": null}"
ai_education-B,ai_education,B,486721ad0c194b78ba612b621a471b08.research,completed,"{""max_requests"": 32, ""max_total_tokens"": 20000000, ""request_count"": 1, ""retry_count"": 0, ""remaining_requests"": 31, ""remaining_tokens"": 19999985, ""exhausted"": false, ""charged_total_tokens"": 15, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 10, ""actual_output_tokens_known"": 5, ""actual_total_tokens_known"": 15, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.1089999999999236, ""node_elapsed_seconds"": 0.03099999999994907, ""node_scope_id"": ""486721ad0c194b78ba612b621a471b08.research"", ""node_role"": ""research"", ""node_effective_seconds"": 1200, ""node_deadline_run_elapsed_seconds"": 1200.078, ""effective_deadline_run_elapsed_seconds"": 1200.078, ""effective_request_timeout_seconds"": 10.0, ""research_profile_version"": ""research-minimal-v2"", ""research_total_seconds"": 1200, ""research_output_caps"": {""body"": 640, ""grounding"": 1800, ""single"": 1800}, ""configured_max_output_tokens"": 1800, ""effective_max_output_tokens"": null}"
ai_education-B,ai_education,B,486721ad0c194b78ba612b621a471b08.strategy,started,"{""max_requests"": 32, ""max_total_tokens"": 20000000, ""request_count"": 1, ""retry_count"": 0, ""remaining_requests"": 31, ""remaining_tokens"": 19999985, ""exhausted"": false, ""charged_total_tokens"": 15, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 10, ""actual_output_tokens_known"": 5, ""actual_total_tokens_known"": 15, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.1089999999999236, ""node_elapsed_seconds"": 0.0, ""node_scope_id"": ""486721ad0c194b78ba612b621a471b08.strategy"", ""node_role"": ""strategy"", ""node_effective_seconds"": 1200, ""node_deadline_run_elapsed_seconds"": 1200.109, ""effective_deadline_run_elapsed_seconds"": 1200.109, ""effective_request_timeout_seconds"": 10.0, ""research_profile_version"": ""research-minimal-v2"", ""research_total_seconds"": 1200, ""research_output_caps"": {""body"": 640, ""grounding"": 1800, ""single"": 1800}, ""configured_max_output_tokens"": 1800, ""effective_max_output_tokens"": null}"
ai_education-B,ai_education,B,486721ad0c194b78ba612b621a471b08.strategy,completed,"{""max_requests"": 32, ""max_total_tokens"": 20000000, ""request_count"": 2, ""retry_count"": 0, ""remaining_requests"": 30, ""remaining_tokens"": 19999970, ""exhausted"": false, ""charged_total_tokens"": 30, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 20, ""actual_output_tokens_known"": 10, ""actual_total_tokens_known"": 30, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.15599999999994907, ""node_elapsed_seconds"": 0.047000000000025466, ""node_scope_id"": ""486721ad0c194b78ba612b621a471b08.strategy"", ""node_role"": ""strategy"", ""node_effective_seconds"": 1200, ""node_deadline_run_elapsed_seconds"": 1200.109, ""effective_deadline_run_elapsed_seconds"": 1200.109, ""effective_request_timeout_seconds"": 10.0, ""research_profile_version"": ""research-minimal-v2"", ""research_total_seconds"": 1200, ""research_output_caps"": {""body"": 640, ""grounding"": 1800, ""single"": 1800}, ""configured_max_output_tokens"": 1800, ""effective_max_output_tokens"": null}"
ai_education-B,ai_education,B,486721ad0c194b78ba612b621a471b08.finance,started,"{""max_requests"": 32, ""max_total_tokens"": 20000000, ""request_count"": 2, ""retry_count"": 0, ""remaining_requests"": 30, ""remaining_tokens"": 19999970, ""exhausted"": false, ""charged_total_tokens"": 30, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 20, ""actual_output_tokens_known"": 10, ""actual_total_tokens_known"": 30, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.15599999999994907, ""node_elapsed_seconds"": 0.0, ""node_scope_id"": ""486721ad0c194b78ba612b621a471b08.finance"", ""node_role"": ""finance"", ""node_effective_seconds"": 1200, ""node_deadline_run_elapsed_seconds"": 1200.156, ""effective_deadline_run_elapsed_seconds"": 1200.156, ""effective_request_timeout_seconds"": 10.0, ""research_profile_version"": ""research-minimal-v2"", ""research_total_seconds"": 1200, ""research_output_caps"": {""body"": 640, ""grounding"": 1800, ""single"": 1800}, ""configured_max_output_tokens"": 1800, ""effective_max_output_tokens"": null}"
ai_education-B,ai_education,B,486721ad0c194b78ba612b621a471b08.finance,completed,"{""max_requests"": 32, ""max_total_tokens"": 20000000, ""request_count"": 3, ""retry_count"": 0, ""remaining_requests"": 29, ""remaining_tokens"": 19999955, ""exhausted"": false, ""charged_total_tokens"": 45, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 30, ""actual_output_tokens_known"": 15, ""actual_total_tokens_known"": 45, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.18699999999989814, ""node_elapsed_seconds"": 0.03099999999994907, ""node_scope_id"": ""486721ad0c194b78ba612b621a471b08.finance"", ""node_role"": ""finance"", ""node_effective_seconds"": 1200, ""node_deadline_run_elapsed_seconds"": 1200.156, ""effective_deadline_run_elapsed_seconds"": 1200.156, ""effective_request_timeout_seconds"": 10.0, ""research_profile_version"": ""research-minimal-v2"", ""research_total_seconds"": 1200, ""research_output_caps"": {""body"": 640, ""grounding"": 1800, ""single"": 1800}, ""configured_max_output_tokens"": 1800, ""effective_max_output_tokens"": null}"
ai_education-B,ai_education,B,486721ad0c194b78ba612b621a471b08.writer,started,"{""max_requests"": 32, ""max_total_tokens"": 20000000, ""request_count"": 3, ""retry_count"": 0, ""remaining_requests"": 29, ""remaining_tokens"": 19999955, ""exhausted"": false, ""charged_total_tokens"": 45, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 30, ""actual_output_tokens_known"": 15, ""actual_total_tokens_known"": 45, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.20299999999997453, ""node_elapsed_seconds"": 0.0, ""node_scope_id"": ""486721ad0c194b78ba612b621a471b08.writer"", ""node_role"": ""writer"", ""node_effective_seconds"": 1200, ""node_deadline_run_elapsed_seconds"": 1200.203, ""effective_deadline_run_elapsed_seconds"": 1200.203, ""effective_request_timeout_seconds"": 10.0, ""research_profile_version"": ""research-minimal-v2"", ""research_total_seconds"": 1200, ""research_output_caps"": {""body"": 640, ""grounding"": 1800, ""single"": 1800}, ""configured_max_output_tokens"": 1800, ""effective_max_output_tokens"": null}"
ai_education-B,ai_education,B,486721ad0c194b78ba612b621a471b08.writer,completed,"{""max_requests"": 32, ""max_total_tokens"": 20000000, ""request_count"": 5, ""retry_count"": 0, ""remaining_requests"": 27, ""remaining_tokens"": 19999925, ""exhausted"": false, ""charged_total_tokens"": 75, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 50, ""actual_output_tokens_known"": 25, ""actual_total_tokens_known"": 75, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.28099999999994907, ""node_elapsed_seconds"": 0.07799999999997453, ""node_scope_id"": ""486721ad0c194b78ba612b621a471b08.writer"", ""node_role"": ""writer"", ""node_effective_seconds"": 1200, ""node_deadline_run_elapsed_seconds"": 1200.203, ""effective_deadline_run_elapsed_seconds"": 1200.203, ""effective_request_timeout_seconds"": 10.0, ""research_profile_version"": ""research-minimal-v2"", ""research_total_seconds"": 1200, ""research_output_caps"": {""body"": 640, ""grounding"": 1800, ""single"": 1800}, ""configured_max_output_tokens"": 1800, ""effective_max_output_tokens"": null}"
ai_education-C,ai_education,C,274a619d129544d2b720acfed07a8826.research,started,"{""max_requests"": 32, ""max_total_tokens"": 20000000, ""request_count"": 0, ""retry_count"": 0, ""remaining_requests"": 32, ""remaining_tokens"": 20000000, ""exhausted"": false, ""charged_total_tokens"": 0, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 0, ""actual_output_tokens_known"": 0, ""actual_total_tokens_known"": 0, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.125, ""node_elapsed_seconds"": 0.0, ""node_scope_id"": ""274a619d129544d2b720acfed07a8826.research"", ""node_role"": ""research"", ""node_effective_seconds"": 1200, ""node_deadline_run_elapsed_seconds"": 1200.125, ""effective_deadline_run_elapsed_seconds"": 1200.125, ""effective_request_timeout_seconds"": 10.0, ""research_profile_version"": ""research-minimal-v2"", ""research_total_seconds"": 1200, ""research_output_caps"": {""body"": 640, ""grounding"": 1800, ""single"": 1800}, ""configured_max_output_tokens"": 1800, ""effective_max_output_tokens"": null}"
ai_education-C,ai_education,C,274a619d129544d2b720acfed07a8826.research,completed,"{""max_requests"": 32, ""max_total_tokens"": 20000000, ""request_count"": 2, ""retry_count"": 0, ""remaining_requests"": 30, ""remaining_tokens"": 19999970, ""exhausted"": false, ""charged_total_tokens"": 30, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 20, ""actual_output_tokens_known"": 10, ""actual_total_tokens_known"": 30, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.17200000000002547, ""node_elapsed_seconds"": 0.047000000000025466, ""node_scope_id"": ""274a619d129544d2b720acfed07a8826.research"", ""node_role"": ""research"", ""node_effective_seconds"": 1200, ""node_deadline_run_elapsed_seconds"": 1200.125, ""effective_deadline_run_elapsed_seconds"": 1200.125, ""effective_request_timeout_seconds"": 10.0, ""research_profile_version"": ""research-minimal-v2"", ""research_total_seconds"": 1200, ""research_output_caps"": {""body"": 640, ""grounding"": 1800, ""single"": 1800}, ""configured_max_output_tokens"": 1800, ""effective_max_output_tokens"": null}"
ai_education-C,ai_education,C,274a619d129544d2b720acfed07a8826.strategy,started,"{""max_requests"": 32, ""max_total_tokens"": 20000000, ""request_count"": 2, ""retry_count"": 0, ""remaining_requests"": 30, ""remaining_tokens"": 19999970, ""exhausted"": false, ""charged_total_tokens"": 30, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 20, ""actual_output_tokens_known"": 10, ""actual_total_tokens_known"": 30, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.17200000000002547, ""node_elapsed_seconds"": 0.0, ""node_scope_id"": ""274a619d129544d2b720acfed07a8826.strategy"", ""node_role"": ""strategy"", ""node_effective_seconds"": 1200, ""node_deadline_run_elapsed_seconds"": 1200.172, ""effective_deadline_run_elapsed_seconds"": 1200.172, ""effective_request_timeout_seconds"": 10.0, ""research_profile_version"": ""research-minimal-v2"", ""research_total_seconds"": 1200, ""research_output_caps"": {""body"": 640, ""grounding"": 1800, ""single"": 1800}, ""configured_max_output_tokens"": 1800, ""effective_max_output_tokens"": null}"
ai_education-C,ai_education,C,274a619d129544d2b720acfed07a8826.strategy,completed,"{""max_requests"": 32, ""max_total_tokens"": 20000000, ""request_count"": 4, ""retry_count"": 0, ""remaining_requests"": 28, ""remaining_tokens"": 19999940, ""exhausted"": false, ""charged_total_tokens"": 60, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 40, ""actual_output_tokens_known"": 20, ""actual_total_tokens_known"": 60, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.23500000000012733, ""node_elapsed_seconds"": 0.06300000000010186, ""node_scope_id"": ""274a619d129544d2b720acfed07a8826.strategy"", ""node_role"": ""strategy"", ""node_effective_seconds"": 1200, ""node_deadline_run_elapsed_seconds"": 1200.172, ""effective_deadline_run_elapsed_seconds"": 1200.172, ""effective_request_timeout_seconds"": 10.0, ""research_profile_version"": ""research-minimal-v2"", ""research_total_seconds"": 1200, ""research_output_caps"": {""body"": 640, ""grounding"": 1800, ""single"": 1800}, ""configured_max_output_tokens"": 1800, ""effective_max_output_tokens"": null}"
ai_education-C,ai_education,C,274a619d129544d2b720acfed07a8826.finance,started,"{""max_requests"": 32, ""max_total_tokens"": 20000000, ""request_count"": 4, ""retry_count"": 0, ""remaining_requests"": 28, ""remaining_tokens"": 19999940, ""exhausted"": false, ""charged_total_tokens"": 60, ""token_counter_basis"": ""budget_charge_actual_or_retained_estimate"", ""actual_prompt_tokens_known"": 40, ""actual_output_tokens_known"": 20, ""actual_total_tokens_known"": 60, ""usage_missing_calls"": 0, ""transport_retry_count"": 0, ""structure_repair_request_count"": 0, ""revision_request_count"": 0, ""run_elapsed_seconds"": 0.23500000000012733, ""node_elapsed_seconds"": 0.0, ""node_scope_id"": ""274a619d129544d2b720acfed07a8826.finance"", ""node_role"": ""finance"", ""node_effective_seconds"": 1200, ""node_deadline_run_elapsed_seconds"": 1200.2350000000001, ""effective_deadline_run_elapsed_seconds"": 1200.2350000000001, ""effective_request_timeout_seconds"": 10.0, ""research_profile_version"": ""research-minimal-v2"", ""research_total_seconds"": 1200, ""research_output_caps"": {""body"": 640, ""grounding"": 1800, ""single"": 1800}, ""configured_max_output_tokens"": 1800, ""effective_max_output_tokens"": null}"
